"Date","Source","Site ID","POC","Daily Mean PM2.5 Concentration","Units","Daily AQI Value","Local Site Name","Daily Obs Count","Percent Complete","AQS Parameter Code","AQS Parameter Description","Method Code","Method Description","CBSA Code","CBSA Name","State FIPS Code","State","County FIPS Code","County","Site Latitude","Site Longitude"
"02/09/2026","AirNow","340292002","3","4.6","ug/m3 LC","26","Toms River","1","100.0000","88101","PM2.5 - Local Conditions","","","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","029","Ocean","39.994908","-74.170447"
"02/10/2026","AirNow","340292002","3","13.3","ug/m3 LC","59","Toms River","1","100.0000","88101","PM2.5 - Local Conditions","","","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","029","Ocean","39.994908","-74.170447"
"02/11/2026","AirNow","340292002","3","10.8","ug/m3 LC","54","Toms River","1","100.0000","88101","PM2.5 - Local Conditions","","","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","029","Ocean","39.994908","-74.170447"
"02/12/2026","AirNow","340292002","3","5.2","ug/m3 LC","29","Toms River","1","100.0000","88101","PM2.5 - Local Conditions","","","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","029","Ocean","39.994908","-74.170447"
"02/13/2026","AirNow","340292002","3","6.8","ug/m3 LC","38","Toms River","1","100.0000","88101","PM2.5 - Local Conditions","","","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","029","Ocean","39.994908","-74.170447"
"02/14/2026","AirNow","340292002","3","13.4","ug/m3 LC","59","Toms River","1","100.0000","88101","PM2.5 - Local Conditions","","","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","029","Ocean","39.994908","-74.170447"
"02/15/2026","AirNow","340292002","3","15.9","ug/m3 LC","64","Toms River","1","100.0000","88101","PM2.5 - Local Conditions","","","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","029","Ocean","39.994908","-74.170447"
"02/16/2026","AirNow","340292002","3","5","ug/m3 LC","28","Toms River","1","100.0000","88101","PM2.5 - Local Conditions","","","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","029","Ocean","39.994908","-74.170447"
"02/17/2026","AirNow","340292002","3","13","ug/m3 LC","58","Toms River","1","100.0000","88101","PM2.5 - Local Conditions","","","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","029","Ocean","39.994908","-74.170447"
"02/18/2026","AirNow","340292002","3","17.5","ug/m3 LC","67","Toms River","1","100.0000","88101","PM2.5 - Local Conditions","","","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","029","Ocean","39.994908","-74.170447"
"02/19/2026","AirNow","340292002","3","9.5","ug/m3 LC","52","Toms River","1","100.0000","88101","PM2.5 - Local Conditions","","","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","029","Ocean","39.994908","-74.170447"
"02/20/2026","AirNow","340292002","3","7.7","ug/m3 LC","43","Toms River","1","100.0000","88101","PM2.5 - Local Conditions","","","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","029","Ocean","39.994908","-74.170447"
"02/21/2026","AirNow","340292002","3","9.5","ug/m3 LC","52","Toms River","1","100.0000","88101","PM2.5 - Local Conditions","","","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","029","Ocean","39.994908","-74.170447"
